engagement_rate
0.1497
0.106725
0.05526333333333333
0.08705
0.233514
0.05724666666666667
0.1445
0.21709399999999998
0.498295
0.192475
0.08565
0.08565
0.14926999999999999
0.178545
0.026645000000000002
0.05264
0.8630175
0.2696675
0.12386666666666667
0.41897
0.12442
0.11456333333333334
0.10988666666666667
0.15748625
0.669515
0.28876833333333335
0.06107
0.19058999999999998
0.34231500000000004
0.07489
0.17257666666666668
0.20587
0.03448333333333333
0.05235
0.01764
0.068008
0.05844
0.12994166666666665
0.13177
3.633958
0.04589666666666667
0.06068
0.25977666666666666
0.084418
0.080985
2.47056
0.05899571428571428
0.1389425
0.06993
0.115182
0.341935
0.06282333333333333
0.08305
0.15034
0.9958
0.09675
0.04598333333333333
0.071646
0.034845
0.18328
0.058399999999999994
0.05655
0.151586
0.6377983333333334
0.08181714285714285
0.04659333333333333
0.12770333333333334
0.12770333333333334
1.911625
0.09810999999999999
0.10112
0.075165
0.07718333333333334
0.17075600000000002
0.11448666666666667
0.7599899999999999
0.20393
0.00781
0.070455
3.6996925
0.707562
0.055705000000000005
0.715815
2.01039
0.09188
0.07012
0.0313525
0.06472
0.05437999999999999
0.11470666666666667
0.13810333333333333
1.4454275
0.22251666666666667
0.08234
0.06146
0.360835
0.10833000000000001
0.18675999999999998
0.07789399999999999
0.06954
0.08777499999999999
0.0460425
0.18524666666666667
0.099315
0.239865
0.14589625
0.05194
0.13082500000000002
0.02306
0.5478824999999999
0.1723125
0.08404666666666667
0.1593325
0.02791
0.13580666666666666
0.0917275
0.10306499999999999
0.086175
0.139092
0.05589
0.48373
0.52471
0.20244399999999999
0.0711
0.42221000000000003
0.05459
0.1630875
0.10496
0.116802
0.09127166666666665
0.103596
0.072255
0.11080499999999999
4.494619999999999
0.12541
0.1129425
0.8714314285714285
0.09686
0.12371
0.086004
0.17629666666666666
0.21926
0.199075
0.2714525
0.086655
0.086655
0.3405833333333333
0.23504333333333335
0.1357825
0.0355425
0.0836525
0.08839999999999999
0.13981375
0.1493357142857143
0.05499999999999999
0.12120999999999998
0.16639666666666666
0.053213333333333335
0.09522333333333333
0.03512333333333333
0.9648325
3.2077224999999996
0.3051483333333333
0.084512
0.21940999999999997
0.22443000000000002
0.22158499999999998
0.05699
0.02658
0.14563600000000002
0.31547
0.09398
0.04767
0.163435
0.051635
0.06131
0.188445
0.11693333333333333
0.23044
0.112232
0.04724333333333334
0.04724333333333334
0.10235666666666667
0.08991833333333334
0.04905
0.13686
0.19220375
0.190745
0.09797
0.0979
0.13389
0.03836
0.0634625
0.07668
0.058033333333333326
0.057215
0.060445
0.12856333333333334
0.02575
0.04251
0.7972899999999999
0.7972899999999999
0.08253333333333333
0.241505
0.03443
0.035695000000000005
0.11373
0.05593
0.239335
0.13619333333333333
0.114395
0.093885
0.06626
0.10175799999999999
0.22551000000000002
0.24510800000000002
0.3072975
0.9767440000000001
0.14722
0.2861516666666667
0.049330000000000006
0.31108
0.42773333333333335
0.135065
0.145868
0.0902525
0.059518
0.05326500000000001
0.09536
0.05405
0.146342
0.15546
0.0959
0.082855
0.04287
0.02025
0.38437
0.11942666666666667
0.150405
0.2955725
0.17628
0.75181
0.09276428571428572
0.056530000000000004
0.17907166666666666
0.086595
0.0657625
0.052199999999999996
0.05934333333333333
0.04584333333333334
0.082285
2.2533849999999997
0.187
0.08027666666666666
0.22518749999999998
0.26211
0.586185
0.08147833333333333
0.12126999999999999
0.08599833333333333
0.239215
0.26550666666666667
0.2604166666666667
0.03358
0.01643
0.145716
0.3189633333333333
0.3189633333333333
0.25120666666666663
0.19731166666666666
0.04872
0.17315
0.161805
1.1525566666666667
4.91627
0.044365
0.08055142857142858
0.1075425
0.03279
0.9500933333333332
0.07458
0.15064666666666668
0.08894
0.09119
0.1279175
0.08552
0.130955
0.08859
0.098045
0.098045
0.14882
0.18824
0.07128999999999999
0.02786
0.10775000000000001
0.234025
0.02451
0.12515666666666667
0.08729333333333333
1.2647300000000001
0.18253428571428573
0.08291333333333334
0.17065333333333332
0.12653
0.5678157142857143
0.09185333333333334
0.09507
0.09558
0.30219500000000005
0.08242000000000001
0.13846999999999998
0.08163000000000001
0.14401333333333335
0.11836
0.11012250000000001
0.10061666666666667
0.2820766666666667
0.10056
0.10056
0.43875000000000003
0.43875000000000003
0.38358
0.076985
0.07506
0.16575
0.0992925
0.34994333333333333
0.12250000000000001
0.13293666666666668
0.13293666666666668
0.05817399999999999
0.1434625
0.09166
0.23643333333333333
0.08014833333333334
0.347155
0.11259666666666668
0.02067
0.06925
0.11621
0.17098
0.232116
1.436795
0.04379
0.06977
0.24798499999999998
0.076072
0.11400666666666666
0.3328433333333333
1.9589966666666667
0.06658
0.062915
0.41146249999999995
0.40471
0.14587666666666665
0.06700249999999999
0.17827
0.70214
0.126055
0.0375
0.09477333333333333
0.06898
0.27312166666666665
0.07539666666666667
0.0891975
