engagement_rate
0.06571
0.28143999999999997
0.13238
0.094025
0.19135749999999999
0.16935999999999998
0.05162
0.052186666666666666
0.5815425
0.11232
0.041295000000000005
0.10750666666666668
0.05075
0.05933666666666667
2.842884
0.057105
0.06613333333333334
0.27454
0.02385
0.10974999999999999
0.10764750000000001
3.6130850000000003
0.306355
0.1341175
0.054825
0.05998333333333333
0.08571
0.06854
0.086452
0.14081333333333335
0.0599075
1.055935
0.19293000000000002
0.07880000000000001
0.09753
0.37616499999999997
0.09641333333333334
0.24629285714285712
0.41214
0.20848666666666668
0.14576
0.06684
2.162305
0.044410000000000005
0.06887
0.11970666666666667
0.044322
0.103685
0.031509999999999996
0.06027
0.13378
0.11851
0.08912
0.094355
0.064005
0.11367285714285713
0.06761
0.1017525
0.058565000000000006
0.058565000000000006
0.05105333333333334
0.13611333333333334
0.07810666666666666
0.11778999999999999
0.05699
0.08499999999999999
0.22002000000000002
0.72439
0.25594
0.12346000000000001
0.13061999999999999
0.5785700000000001
0.097825
0.08535200000000001
0.22958
0.22958
0.52944
0.1285075
0.07977
0.050375
0.1865625
0.048952
0.23391
0.4149157142857143
0.132245
0.09315
0.06013333333333334
0.06238
0.28116
0.04282
0.11539
0.0571125
0.8296975
0.10206
0.02888
0.200015
0.41053
0.064786
0.1052825
0.07651
0.095955
0.14584
0.04731
0.1060425
0.16622666666666666
0.03391
0.07537799999999999
0.06773
0.10982
0.134295
0.27882999999999997
0.38712
0.05273
0.03548
0.193282
0.13523749999999998
0.33439375
0.03819
0.24083
0.15221666666666667
0.246162
0.09045500000000001
0.18586666666666665
0.107755
0.107755
0.071742
0.084325
0.33035499999999995
0.31677
0.08830166666666667
0.03666
0.16129166666666664
0.11076
0.211646
0.15428666666666666
0.112294
0.056544
0.1806142857142857
0.34992
0.06560666666666666
0.132345
0.08232666666666666
0.049295
0.06758
0.08376249999999999
0.7092525000000001
0.043769999999999996
0.05953666666666666
0.631918
0.102392
0.33345
0.0755575
0.15777
0.155095
0.395405
0.06519333333333334
0.17535
0.04468666666666667
0.163475
0.09284500000000001
0.06948
0.04941
0.057104999999999996
0.0775375
0.14054
0.04697666666666667
0.12165999999999999
0.07076
0.10849
0.06970000000000001
0.619475
0.1719225
0.25271
0.16716666666666666
0.1531575
0.09690333333333334
0.110204
0.295695
0.7107366666666667
0.1414825
0.2902266666666667
0.04254333333333333
0.132248
0.048356666666666666
0.069055
0.06430285714285713
0.0924225
1.406215
0.12954
0.056185
0.0490325
1.1823957142857142
0.08601
0.097195
0.048135000000000004
0.411212
0.059766
0.04747
0.059250000000000004
0.08035250000000001
0.03758
0.05518000000000001
0.18587333333333333
0.143198
0.11602000000000001
0.9446433333333334
0.21711
0.067172
0.0914325
0.097335
0.14231333333333332
0.055663333333333335
0.38172249999999996
0.05737
0.069615
0.06221
0.15834857142857142
0.32651
0.11900999999999999
0.5188966666666667
0.07117000000000001
0.496015
0.301944
0.7616159999999998
0.24919
0.10474
0.192248
0.099695
0.25115
0.06931333333333334
0.18308666666666665
0.573785
0.24854
0.09789
0.255465
0.06268
0.07953
0.17118
0.035973333333333336
0.0867675
0.060475999999999995
0.07839
0.345004
0.14890399999999998
0.0900875
0.20585
0.1115925
0.12025
0.17972200000000002
4.23191
0.06122333333333333
0.23660833333333334
0.031485
0.3300575
0.3300575
0.058513333333333334
0.09761000000000002
0.09603
0.21198999999999998
0.0813175
0.053165000000000004
0.11951250000000001
0.04667
0.07145
0.16441000000000003
0.11923500000000001
0.11189799999999998
0.0419
0.9587199999999999
0.11991999999999998
0.06279399999999999
0.13711
0.04883
0.07522
0.06940666666666666
0.0681
0.041955
0.08603666666666666
0.5344666666666668
0.207585
0.066605
1.3895933333333332
0.06868
0.09479
0.43000428571428573
0.6919333333333334
0.1052525
0.130576
1.13626
0.26708
0.0401
0.0469
0.1414525
0.0868675
0.5994125
0.044140000000000006
2.90735
1.842996
0.19254
0.10995333333333333
0.365565
0.028575
0.028575
0.06375249999999999
0.24091199999999996
3.22707
0.21361
0.6487700000000001
0.106104
0.053242500000000005
0.0733275
0.10495499999999999
0.2558157142857143
0.98589625
0.14245
0.1253125
0.079104
0.218465
0.119845
1.018576
0.067714
0.06568333333333333
0.14230600000000002
0.16415
0.07919666666666667
0.07481666666666667
0.07481666666666667
0.11949
0.326875
0.331875
0.08199999999999999
0.08199999999999999
0.105626
0.3478133333333333
0.07818
0.07135999999999999
0.05174
0.24696333333333334
0.14313333333333333
0.550116
0.08753
0.4110233333333333
0.16486
0.2678025
0.22128
4.67767
0.107576
2.7590383333333333
2.7590383333333333
0.064496
0.05006
0.1084725
0.1201
0.026555000000000002
0.81319125
0.1663585714285714
0.2930675
0.13093749999999998
1.602458333333333
0.04735
0.8544740000000001
0.05498
0.05498
0.10402
0.122945
